"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V13","V19","V22","V30","V33","V35","V36","V40","V41","V42","V43","V45","V47","V50","V51","V52","V59","V63","V72","V75","class"
4.5,56.5,17.25,14.75,38,21.25,31.5,30.5,420,"1",8.75,18.75,"3","2","1","2","9",7.75,3.25,"2",7,9.75,"1",7,9,2.5,"0",324.75,6.25,3.25,2.5,"0"
4.125,17.375,12.75,12.25,11.5,5.5,10.5,16.75,89.875,"1",3,3.875,"7","2","1","3","9",6.125,8.25,"0",3.625,93.25,"8",7.25,81,0.875,"1",7.125,5.625,3,1.25,"0"
0,19.6969696969697,37.8484848484849,21.9318181818182,2558.62878787879,324.174242424242,22.5151515151515,22.8939393939394,370.106060606061,"0",3.6969696969697,29.6212121212121,"3","2","3","3","9",5.31818181818182,18.8484848484849,"3",14.1893939393939,30.1136363636364,"1",6.79545454545454,29.0075757575758,6.38636363636364,"1",12.2878787878788,6.25,1.02272727272727,1.90151515151515,"1"
0,38.8181818181818,12,11.4545454545455,5517.54545454545,290.636363636364,16.0909090909091,15.8181818181818,303.545454545455,"0",3.18181818181818,19.6363636363636,"7","2","1","3","9",5.09090909090909,2.63636363636364,"3",15.1818181818182,45.8181818181818,"1",6.45454545454545,7.09090909090909,2,"1",10.2727272727273,6.54545454545455,2.27272727272727,2.72727272727273,"1"
3.45454545454545,128.545454545455,11.6363636363636,6.54545454545455,11.2727272727273,11.2727272727273,26.5454545454545,17.0909090909091,473.363636363636,"1",9.63636363636364,2.81818181818182,"7","2","4","0","9",5.63636363636364,16,"0",8.81818181818182,26.6363636363636,"1",8.45454545454546,19.7272727272727,1.90909090909091,"0",13.6363636363636,6.09090909090909,1.27272727272727,7.45454545454545,"0"
4.05882352941176,13.4117647058824,6.23529411764706,5.05882352941176,895.352941176471,8.47058823529412,11.7647058823529,20,88,"1",3.23529411764706,5.05882352941176,"3","2","1","3","9",6.35294117647059,5.47058823529412,"3",7.76470588235294,13.5294117647059,"1",6.41176470588235,18.5294117647059,1.35294117647059,"0",3.82352941176471,6.70588235294118,3.11764705882353,3.11764705882353,"0"
0,37.8333333333333,17.8333333333333,2.66666666666667,11.3333333333333,235.333333333333,32.5,11.5,302.666666666667,"0",5.66666666666667,2.66666666666667,"7","2","1","2","9",5.16666666666667,44.6666666666667,"1",17.8333333333333,14,"1",6.83333333333333,12.8333333333333,4.66666666666667,"0",8.66666666666667,5.83333333333333,2.66666666666667,1.83333333333333,"1"
2.63333333333333,11.2916666666667,7.11666666666667,5.24166666666667,1287.475,25.8,14.4333333333333,16.2,48.9,"0",3.03333333333333,5.95,"7","2","1","3","9",5.76666666666667,5.1,"3",12.3916666666667,143.258333333333,"1",5.81666666666667,14.1916666666667,2.75833333333333,"1",9.95,5.88333333333333,1.575,2.55,"1"
6.2,8,192.4,10.2,1159.4,27.4,7.2,17.8,35.6,"1",1.2,15.2,"3","2","1","1","9",6.2,11.6,"3",18.2,38.8,"1",5.2,10.6,1.4,"0",5.2,5.6,1.2,4.2,"1"
1.6,3,12,3.2,86.2,5.4,3.4,4.8,4.6,"1",1.4,3.6,"9","2","0","0","9",6.4,6.2,"3",29.6,203.8,"1",6.8,3.6,0.8,"1",54.8,5.8,1.8,1.2,"0"
3.83333333333333,9.5,2,4,1129.66666666667,18.5,4.33333333333333,14,21.3333333333333,"1",1.16666666666667,4,"9","2","7","2","9",6.5,8.33333333333333,"3",10.8333333333333,204.333333333333,"1",5.66666666666667,8.83333333333333,0.833333333333333,"1",149.166666666667,5.83333333333333,9,1.16666666666667,"1"
0,17.9,9.7,6.3,1730.2,44.1,11,15.6,57.3,"0",2.4,10.6,"7","2","1","0","9",5.4,1.5,"3",10.3,616.2,"1",5.8,11.2,3.4,"0",7.3,5.2,1.5,2.3,"0"
2.875,1.625,6.75,8.125,213.375,17.25,17.5,18.125,200,"1",6.125,8.375,"7","2","1","0","9",6.125,3.875,"1",19.125,177.25,"1",4.875,4.125,1.75,"1",6.125,7.125,1.5,1.125,"0"
3.58823529411765,5.35294117647059,8.11764705882353,8.64705882352941,93.1764705882353,16.4705882352941,4.11764705882353,14.8823529411765,17.6470588235294,"1",1.23529411764706,12.3529411764706,"7","2","1","3","9",6.82352941176471,7.47058823529412,"2",12.9411764705882,11.7647058823529,"1",7.23529411764706,4.88235294117647,2.47058823529412,"0",35.5882352941176,5.70588235294118,5.11764705882353,3.52941176470588,"1"
0,20.1077898550725,12.6277173913043,6.22735507246377,3462.69565217391,51.1965579710145,5.93115942028986,11.8605072463768,40.0851449275362,"0",1.57518115942029,6.3768115942029,"7","2","1","0","9",5.98278985507246,12.9610507246377,"3",10.1811594202899,38.1920289855072,"1",6.65398550724638,7.97282608695652,2.84148550724638,"0",15.5878623188406,6.02807971014493,2.78170289855072,3.28623188405797,"1"
0,26.4545454545455,11.1818181818182,10.7272727272727,3405.36363636364,179.636363636364,16.5454545454545,23.7272727272727,528.272727272727,"0",5.63636363636364,15.6363636363636,"7","2","1","3","9",6.54545454545455,17.9090909090909,"2",11.8181818181818,33.0909090909091,"1",5.27272727272727,16.0909090909091,2,"1",13.2727272727273,6,3.09090909090909,1.90909090909091,"1"
5,176.5,11.5,11.5,7,36.5,185.5,21,138.5,"0",23,2,"3","2","1","3","8",8.5,4,"1",7.5,12.5,"1",7.5,246.5,3,"1",1.5,3,6,4.5,"0"
0,19.1428571428571,188.857142857143,3.28571428571429,4411.14285714286,64.7142857142857,8,11.7142857142857,51.7142857142857,"0",1.71428571428571,7.28571428571429,"7","2","1","1","9",6.28571428571429,12.7142857142857,"0",7.85714285714286,33,"0",5.57142857142857,3.14285714285714,1.57142857142857,"0",1,6.28571428571429,5.28571428571429,2.14285714285714,"1"
0,140.333333333333,3.33333333333333,4,1799.33333333333,37.6666666666667,2.66666666666667,8.33333333333333,14.6666666666667,"0",1,5.33333333333333,"7","2","1","1","9",5,34.3333333333333,"3",6.66666666666667,149.333333333333,"1",3.66666666666667,27.3333333333333,1.33333333333333,"0",3,6,3,1.66666666666667,"0"
2.28571428571429,14.8571428571429,30,2,31.5714285714286,2.57142857142857,5.85714285714286,5.57142857142857,76.8571428571429,"1",2.14285714285714,1.85714285714286,"0","2","1","1","9",5.42857142857143,0.857142857142857,"3",2.85714285714286,29.2857142857143,"1",6.42857142857143,9.71428571428571,4.28571428571429,"0",7.57142857142857,5.71428571428571,1.14285714285714,2.57142857142857,"1"
0,567.5,2.5,1,2844,216,43.5,28,238.5,"0",6.5,3.5,"4","2","4","1","8",5.5,852,"3",0.5,36.5,"1",9,4,0,"1",1.5,6,4,1,"1"
0,20,16.9333333333333,12.7333333333333,2964.73333333333,313,20.1333333333333,21.4666666666667,571.4,"0",5.46666666666667,28.7333333333333,"7","2","1","3","9",5.8,10.8666666666667,"3",16,45.6666666666667,"1",6.06666666666667,8.66666666666667,2.6,"0",7.13333333333333,6.2,2.66666666666667,2.26666666666667,"1"
15.75,11.75,8.25,5.66666666666667,151.333333333333,8.16666666666667,128.583333333333,12.5833333333333,50.75,"1",13.9166666666667,5.83333333333333,"7","2","1","3","9",7.16666666666667,9.16666666666667,"3",15.75,7.58333333333333,"1",6.08333333333333,2.75,4.66666666666667,"1",9.83333333333333,5.25,2,2.25,"0"
6.28571428571429,21.4285714285714,50.1428571428571,42.7142857142857,27.7142857142857,43,7.42857142857143,41.5714285714286,49.8571428571429,"1",1.57142857142857,40.1428571428571,"3","2","1","1","9",5.85714285714286,67.8571428571429,"3",21.4285714285714,5.85714285714286,"8",4.57142857142857,0.857142857142857,2.71428571428571,"0",9.57142857142857,5.42857142857143,3.85714285714286,2.71428571428571,"1"
2.66666666666667,90.7777777777778,3.77777777777778,4.44444444444444,6.55555555555556,2.22222222222222,2.77777777777778,4.33333333333333,6.22222222222222,"1",1.11111111111111,1.77777777777778,"4","2","1","1","9",5.66666666666667,164.777777777778,"1",16.5555555555556,9.55555555555556,"1",6.66666666666667,6.66666666666667,3,"0",14.7777777777778,5.11111111111111,2.77777777777778,10.6666666666667,"0"
2,1.77777777777778,70,14,1351.11111111111,83.1111111111111,3.11111111111111,27.6666666666667,34.2222222222222,"0",1.11111111111111,18.6666666666667,"3","2","1","0","9",4.22222222222222,11.1111111111111,"3",21.6666666666667,21.2222222222222,"0",6,8.11111111111111,1,"0",18.2222222222222,5.55555555555556,4.55555555555556,3.55555555555556,"1"
1.8,13.4,18.4,7.6,771.4,41.4,114.2,15.8,239,"0",17.2,9.8,"7","2","1","2","9",5.8,7,"2",12,40,"1",5.4,17,1.6,"0",12.4,6.2,1.4,2,"0"
2.16666666666667,23.6666666666667,8.16666666666667,10,1049.5,25.1666666666667,20.5,21.5,161.666666666667,"1",6.83333333333333,10.6666666666667,"7","2","1","0","9",7.16666666666667,162.333333333333,"3",7.33333333333333,39.6666666666667,"1",5.83333333333333,17.6666666666667,1.16666666666667,"0",5.33333333333333,5.83333333333333,5.5,1.33333333333333,"0"
5.97348484848485,17.4507575757576,8.40530303030303,6.8030303030303,831.185606060606,25.7083333333333,17.9507575757576,21.0454545454545,72.5833333333333,"1",3.11742424242424,8.72727272727273,"7","2","1","2","9",6.51136363636364,10.1477272727273,"3",10.6287878787879,378.772727272727,"1",6.14393939393939,7.47727272727273,3.0719696969697,"1",11.7462121212121,6.62878787878788,3.42424242424242,3.67424242424242,"1"
0,0.428571428571429,5.85714285714286,5.57142857142857,2120.14285714286,37,28.5714285714286,13.5714285714286,133.714285714286,"0",5.28571428571429,7.85714285714286,"7","2","1","0","9",6.71428571428571,3.28571428571429,"3",10.4285714285714,338,"1",6.42857142857143,8.85714285714286,4.42857142857143,"0",17.1428571428571,6.14285714285714,4.28571428571429,1.14285714285714,"1"
4.3,239.3,10.7,5.7,1389,114.5,50.9,33.8,695.6,"0",11.9,8.9,"7","2","1","2","9",6.6,26.3,"3",9.9,17.6,"0",6.7,6.4,3.9,"1",10,5.5,3.2,0.8,"1"
13.2,14.1,19.7,8.2,361.7,24.8,135,16.1,140,"1",13,10.7,"3","2","1","1","9",7.3,11.8,"2",10,14.1,"1",4.8,7.3,2,"1",9.7,6.1,3,11.8,"1"
31,4.16666666666667,16.1666666666667,2.5,38.6666666666667,7.83333333333333,299.166666666667,19.8333333333333,292.5,"1",36.6666666666667,3.66666666666667,"3","2","6","0","9",6.5,35.6666666666667,"3",12.5,646.166666666667,"0",5.16666666666667,12.8333333333333,1.66666666666667,"0",14.6666666666667,4.83333333333333,0.833333333333333,7.33333333333333,"1"
2.88888888888889,15.6666666666667,15.1111111111111,3,547.888888888889,24.2222222222222,3.33333333333333,12.5555555555556,14.7777777777778,"1",1.33333333333333,3.44444444444444,"4","2","1","2","9",6.33333333333333,17.2222222222222,"3",13.5555555555556,14.2222222222222,"1",6.55555555555556,104.666666666667,3.77777777777778,"1",6.88888888888889,6.44444444444444,2.77777777777778,1.88888888888889,"0"
0,23.8333333333333,18.2777777777778,5.66666666666667,8106.05555555556,183.611111111111,6.5,15.9444444444444,105.444444444444,"0",1.61111111111111,5.94444444444444,"7","2","1","3","9",5.55555555555556,12.8333333333333,"3",7.22222222222222,45.1111111111111,"1",6.72222222222222,13.2777777777778,2.61111111111111,"1",5.55555555555556,6.5,3.61111111111111,4.55555555555556,"1"
9.5,9.33333333333333,8.16666666666667,8.16666666666667,15.1666666666667,2.5,25.3333333333333,16,61.1666666666667,"1",5.66666666666667,2.33333333333333,"3","2","1","1","9",6,47.3333333333333,"1",14.1666666666667,100.666666666667,"0",5.16666666666667,3.66666666666667,2.16666666666667,"0",102.333333333333,6.5,3.5,1.16666666666667,"0"
0,31.1666666666667,46.9166666666667,5.5,2920.16666666667,750.916666666667,34.0833333333333,21,93.1666666666667,"0",2.91666666666667,9.41666666666667,"7","2","1","3","9",6.33333333333333,10.8333333333333,"1",8.41666666666667,79.5,"1",7.75,6.58333333333333,3.33333333333333,"0",78.9166666666667,5.66666666666667,3.33333333333333,4.16666666666667,"1"
3.6875,12.4375,14.9375,5.8125,1307.3125,20.1875,5.8125,13.5625,18.875,"0",1.4375,5.9375,"3","2","1","1","9",6.4375,8,"3",17.125,24.875,"1",6.5625,122.375,2.125,"0",9.625,6.375,4.9375,2.125,"1"
4.85714285714286,1.28571428571429,79.4285714285714,36.4285714285714,47.1428571428571,41.8571428571429,10.1428571428571,39.1428571428571,58.1428571428571,"1",2.28571428571429,33.2857142857143,"3","2","0","1","9",6,4.28571428571429,"3",7.42857142857143,118.428571428571,"1",7.71428571428571,9.57142857142857,1.57142857142857,"0",4.28571428571429,6.57142857142857,2.71428571428571,2.28571428571429,"1"
0,5,4.66666666666667,2.33333333333333,4561,1478.66666666667,1,9,221.666666666667,"0",0.666666666666667,2.66666666666667,"7","2","1","0","9",4.66666666666667,3.66666666666667,"3",10.3333333333333,1273,"1",8,44.3333333333333,9,"0",1,4.66666666666667,2.33333333333333,1.66666666666667,"1"
6.83870967741935,723.58064516129,16.9677419354839,5.03225806451613,12.2903225806452,1.45161290322581,16.0322580645161,11.9677419354839,27.9032258064516,"1",2.54838709677419,1.41935483870968,"7","2","1","0","9",5.58064516129032,4.64516129032258,"3",9,16.5483870967742,"1",5.74193548387097,16.1290322580645,2.54838709677419,"0",10.3870967741935,6.7741935483871,4.09677419354839,7.87096774193548,"0"
1,375.5,8.25,9.375,1417.375,52.875,11.375,23.5,121.625,"0",4.875,11.5,"7","2","1","3","9",6.375,20.75,"3",15.5,20.25,"8",5.625,14.125,6.125,"0",8.5,5.875,3.75,2.125,"1"
0,293.571428571429,3.14285714285714,2.85714285714286,7263.71428571429,110.142857142857,13.2857142857143,6,61.8571428571429,"0",2.57142857142857,3,"7","2","1","3","9",6.14285714285714,74,"0",19.1428571428571,20.8571428571429,"1",5.71428571428571,11.8571428571429,1.57142857142857,"0",31.4285714285714,6.57142857142857,1.57142857142857,1.42857142857143,"0"
0,7.38095238095238,10.952380952381,3.80952380952381,3016,27.6666666666667,6,6.90476190476191,20.2857142857143,"0",2,4.28571428571429,"7","2","1","3","9",6.09523809523809,13.5238095238095,"2",9.95238095238095,14.3809523809524,"1",6.76190476190476,5.52380952380952,4.23809523809524,"0",15.7619047619048,5.47619047619048,3.14285714285714,6.09523809523809,"1"
2,18,5.5,3,277.5,5.5,3,6,9,"1",1.5,3.5,"3","2","1","1","8",8,77.5,"2",36.5,4.5,"5",6.5,169,0,"1",47.5,7.5,5,1,"1"
0,7.5,15,12.6666666666667,2943.16666666667,150.833333333333,14.1666666666667,22.6666666666667,147.5,"0",3,15.6666666666667,"3","2","1","3","9",6.66666666666667,10.5,"2",21.1666666666667,96,"1",6,2.33333333333333,7.16666666666667,"0",25.8333333333333,5.83333333333333,8.66666666666667,2.83333333333333,"0"
6,18.4545454545455,4.72727272727273,3.54545454545455,289.727272727273,16.2727272727273,7.81818181818182,13.9090909090909,19.2727272727273,"1",1.63636363636364,3.90909090909091,"4","2","1","2","9",5.90909090909091,8.63636363636364,"3",16.3636363636364,27,"1",6.63636363636364,3.09090909090909,0.909090909090909,"0",176.181818181818,5.63636363636364,3.45454545454545,3.54545454545455,"0"
0,4.16666666666667,11.8333333333333,13,2823.33333333333,56.8333333333333,46.5,13.3333333333333,177.166666666667,"0",5.66666666666667,13,"7","2","1","1","8",5.33333333333333,5.33333333333333,"0",7.66666666666667,266.666666666667,"1",5,5.16666666666667,2.83333333333333,"1",124.833333333333,5.66666666666667,2.66666666666667,5.5,"1"
4.09090909090909,3.18181818181818,12.2727272727273,9,117.181818181818,17,13.4545454545455,17.1818181818182,86.5454545454545,"1",4,10.0909090909091,"7","2","1","1","9",4.63636363636364,5,"2",22.6363636363636,13.7272727272727,"1",7.54545454545455,15.1818181818182,2.18181818181818,"0",165.181818181818,5.81818181818182,2.36363636363636,5.18181818181818,"1"
74.2857142857143,12.1428571428571,11.8571428571429,11,73.5714285714286,16.7142857142857,1064.28571428571,32.8571428571429,994.857142857143,"2",46.2857142857143,6.14285714285714,"7","2","6","0","9",4.14285714285714,11.5714285714286,"2",6.42857142857143,87.2857142857143,"1",6.71428571428571,15.4285714285714,3.71428571428571,"0",17.4285714285714,5.57142857142857,2.42857142857143,5.85714285714286,"0"
0,3.83333333333333,7.16666666666667,18.8333333333333,4156,339.666666666667,83,12,1515.5,"0",11.3333333333333,24.8333333333333,"7","2","1","3","9",3.33333333333333,18.8333333333333,"2",13.3333333333333,28,"1",5.33333333333333,4.66666666666667,2.5,"1",2.66666666666667,7,3.33333333333333,1,"1"
3.1,1043.7,18.8,8,1503.5,36.4,23.2,22,123.7,"0",5,9.9,"7","2","1","3","9",6.5,3.3,"3",14.9,29.3,"1",6.8,79.3,1.5,"1",9.5,6.7,3,5.5,"1"
0,13.7142857142857,26.2857142857143,4.5,2977.35714285714,236.142857142857,4.21428571428571,8.92857142857143,36.7857142857143,"0",1.64285714285714,5.42857142857143,"7","2","1","1","9",6.07142857142857,14.7142857142857,"2",10.6428571428571,20.7142857142857,"1",6.21428571428571,13.4285714285714,2.71428571428571,"1",6.92857142857143,5.21428571428571,2,2.71428571428571,"1"
6,2.25,22.25,24.75,17.25,3.75,33.25,30,164,"2",9,3.5,"4","2","1","0","9",7.75,4.5,"3",19.25,23.75,"0",7.25,8.75,3,"0",4,6,54,4.25,"0"
0,4.8,10.6,8.3,2835.6,193.8,8.7,26.1,147,"0",2.4,10.1,"3","2","1","3","9",5.6,25.9,"3",9.6,82.3,"1",6.6,2.6,6,"1",3.6,6.5,2,1.5,"1"
0,8.3,21.2,14.3,2345.5,82,49.5,31.6,219.8,"0",6.5,14.3,"3","2","1","3","9",5.5,10.4,"2",12.9,209.6,"1",7.3,7.4,2.3,"1",21.3,5,1.3,1.4,"0"
0,17.3695652173913,17.7173913043478,5.69565217391304,4834.91304347826,127.565217391304,8.65217391304348,11.9565217391304,76.6086956521739,"0",1.97826086956522,6.39130434782609,"3","2","1","3","9",5.89130434782609,11.9347826086957,"3",10.7608695652174,33,"1",6.73913043478261,9.08695652173913,5.41304347826087,"0",14.5217391304348,6.58695652173913,3.19565217391304,2.56521739130435,"1"
0.833333333333333,3,13,9,1101,129.166666666667,8.16666666666667,25.1666666666667,62.8333333333333,"0",1.83333333333333,9,"7","2","0","3","9",5.33333333333333,17.5,"3",16.8333333333333,263.333333333333,"1",4.33333333333333,3.16666666666667,3,"0",2.16666666666667,6.33333333333333,4,3,"1"
15.7857142857143,7,15.0714285714286,17,13.7857142857143,8.57142857142857,60.6428571428571,21,85.5,"1",7.64285714285714,6.64285714285714,"7","2","1","3","9",5.71428571428571,11.2142857142857,"3",9.35714285714286,219.428571428571,"1",5.28571428571429,6.71428571428571,1.35714285714286,"1",8.71428571428571,5.78571428571429,3.42857142857143,2.07142857142857,"0"
0,6.57142857142857,11.2857142857143,13,3080.85714285714,90.7142857142857,18.7142857142857,16.5714285714286,187.714285714286,"0",2.85714285714286,15.4285714285714,"7","2","1","3","9",6.85714285714286,13,"0",16,27.5714285714286,"1",6.71428571428571,21.1428571428571,0.857142857142857,"1",201.285714285714,6,14.4285714285714,0.857142857142857,"1"
5,7.19230769230769,25.9615384615385,16.3846153846154,15.6153846153846,17.0769230769231,20.5769230769231,27.8076923076923,217.538461538462,"1",6.23076923076923,10.5,"7","2","1","1","9",5.92307692307692,14.6538461538462,"0",8.65384615384615,293.846153846154,"1",5.92307692307692,28.1923076923077,3.76923076923077,"1",9.73076923076923,5.88461538461539,3.30769230769231,2.57692307692308,"0"
2.77777777777778,18.1111111111111,30,20.5555555555556,22.7777777777778,15.7777777777778,72.2222222222222,25.4444444444444,526.333333333333,"1",10,14.1111111111111,"7","2","1","3","9",6.88888888888889,18.1111111111111,"3",9.44444444444444,702.555555555556,"1",6.11111111111111,8.55555555555556,8.55555555555556,"0",4.77777777777778,5.22222222222222,2.33333333333333,3.77777777777778,"0"
2.5,8.5,5.625,6.375,1198.875,15.75,5,13.625,20.375,"0",1.5,7.75,"3","2","1","3","9",5.5,60.75,"0",14.875,14.875,"1",6.625,2.375,2.875,"1",6.125,6.375,1.5,5.125,"1"
31.4285714285714,0.285714285714286,13.4285714285714,10.7142857142857,1253,25,303.857142857143,19.4285714285714,63.7142857142857,"0",15.8571428571429,10.7142857142857,"7","2","1","1","9",4.57142857142857,31.2857142857143,"1",14.5714285714286,19.1428571428571,"1",5.85714285714286,4.28571428571429,2.14285714285714,"1",15.4285714285714,5.14285714285714,1.14285714285714,3.71428571428571,"1"
0,4.33333333333333,27,34.1666666666667,2626.83333333333,549.5,33.8333333333333,31.5,520.333333333333,"0",3.66666666666667,43.1666666666667,"7","2","1","3","9",8,7.83333333333333,"3",10.1666666666667,38,"1",5.66666666666667,15.1666666666667,4.33333333333333,"1",3.33333333333333,7.16666666666667,0.666666666666667,2.66666666666667,"1"
0,1.25,10,3,11111.5,306.75,7.5,8.75,81,"0",1.25,3.25,"7","2","0","0","9",6.75,37.5,"0",8.75,618,"0",7.25,42.5,1.5,"0",17.5,7.25,1,0.5,"1"
3.125,3.75,65.375,21.5,441,44.875,3.125,31.125,33.5,"1",1,24.375,"9","2","7","1","9",5.375,5.75,"3",19.5,42.625,"1",6.75,16.875,3.375,"0",4,6.125,6,2.25,"1"
0,12.5,198.25,13.5,3091.25,86,27.25,30.5,167.25,"0",3,27,"3","2","1","2","9",5.25,15.25,"3",20.5,46.75,"1",3.5,20,1.75,"1",3.75,5.25,1.75,6.75,"1"
0,1.66666666666667,5.33333333333333,6.33333333333333,2837.88888888889,272.666666666667,10.6666666666667,17.2222222222222,710.777777777778,"0",3.22222222222222,9.77777777777778,"7","2","1","1","9",6.22222222222222,5.77777777777778,"1",11.6666666666667,48.4444444444444,"1",6.11111111111111,7.11111111111111,3.88888888888889,"0",28,4.88888888888889,1.11111111111111,3.44444444444444,"1"
3.34615384615385,10.965811965812,8.5,5.35470085470086,126.230769230769,17.4017094017094,4.73504273504274,16.2735042735043,23.3717948717949,"1",1.42735042735043,8.38888888888889,"7","2","1","3","9",6.12820512820513,8.25213675213675,"3",6.07692307692308,5.95726495726496,"1",6.19230769230769,57.5683760683761,1.70512820512821,"0",10.5598290598291,6.37606837606838,3.93589743589744,2.89316239316239,"1"
0,12.75,10.8125,2.71875,5398.53125,51.6875,7.53125,8.15625,35.46875,"0",2.21875,3.125,"7","2","1","3","9",5.8125,10.28125,"3",10.09375,33.875,"1",6.1875,12.5,1.5,"1",6.34375,6.03125,3.5625,2.9375,"1"
8.85714285714286,95.4285714285714,9.07142857142857,7.07142857142857,3.28571428571429,3.14285714285714,12.5714285714286,10.8571428571429,17.6428571428571,"1",2.21428571428571,0.928571428571429,"7","2","1","0","9",4.64285714285714,7.21428571428571,"3",38.7857142857143,47.2857142857143,"1",6.64285714285714,3.85714285714286,5,"0",8.21428571428571,6.28571428571429,1.64285714285714,4,"0"
2.95535714285714,3.48660714285714,8.21428571428572,3.5,9.39732142857143,3.54464285714286,4.78125,4.93303571428571,6.34375,"1",2.13839285714286,2.49107142857143,"7","2","1","3","9",6.6875,5.20535714285714,"3",34.4196428571429,4.4375,"1",5.73214285714286,4.39732142857143,2.9375,"1",55.625,6.42410714285714,1.72321428571429,3.52232142857143,"0"
5.83333333333333,14.1666666666667,30.3333333333333,10.5,16.3333333333333,6.5,27.5,26.1666666666667,161,"1",4,6,"7","2","1","1","9",7.33333333333333,7.5,"3",12.5,584,"8",5.16666666666667,19.6666666666667,4.16666666666667,"1",123.166666666667,5.83333333333333,2.83333333333333,1.5,"0"
0,5.5,22.2777777777778,4.25,1922.18055555556,46.3472222222222,9.27777777777778,10.2222222222222,33.3611111111111,"0",2.11111111111111,5.11111111111111,"7","2","0","1","9",5.76388888888889,39.3333333333333,"1",11.75,196.180555555556,"1",7.27777777777778,6.01388888888889,2.5,"0",4.26388888888889,6.59722222222222,3.69444444444444,2.91666666666667,"1"
12.3333333333333,1395.16666666667,22.1666666666667,5,154.833333333333,27.8333333333333,135.833333333333,31.1666666666667,1168.16666666667,"1",25.3333333333333,8.66666666666667,"7","2","1","3","9",6.16666666666667,1.66666666666667,"3",14.5,73.6666666666667,"1",7,78.5,8.16666666666667,"0",6,4.16666666666667,3.5,1,"0"
9.4375,2.375,6.5,12.1875,3,4.3125,11.8125,15.25,19.875,"1",2.0625,3.875,"7","2","1","0","8",6.5,36.1875,"3",4.5,2.8125,"1",6.3125,6.8125,4.1875,"0",6.125,5.5625,2.6875,2.375,"0"
41,947.25,48.5,4,4.5,0,709,9.75,362.25,"1",47,0,"3","2","1","2","9",6.5,1,"0",6,16,"0",6.25,9.5,6.5,"1",7,8,1.5,0.5,"1"
0,31.6,3.4,7.4,15450.6,492.2,52.8,9.6,720.8,"0",4.2,7.4,"7","2","1","3","9",6,8.4,"2",13.8,139,"1",6.8,16.8,4,"0",7,6.2,5,9,"1"
6.33333333333333,8.11111111111111,19.6666666666667,9.88888888888889,94.8888888888889,22,76.4444444444444,33.3333333333333,329.555555555556,"1",11.5555555555556,13.3333333333333,"3","2","1","0","9",5.11111111111111,3.11111111111111,"3",8.11111111111111,39,"1",6.33333333333333,4.33333333333333,1.88888888888889,"1",10.3333333333333,7.22222222222222,1.22222222222222,2.66666666666667,"1"
7,1004.75,5.41666666666667,5,600.583333333333,20.0833333333333,20,18.9166666666667,43.0833333333333,"1",3.33333333333333,7.5,"7","2","1","3","9",6.25,6.58333333333333,"3",17.8333333333333,23.6666666666667,"1",6.33333333333333,6.25,2.41666666666667,"0",13.3333333333333,6.75,10.75,1.5,"0"
10.5,63.8333333333333,11.3333333333333,2.83333333333333,7.83333333333333,1.16666666666667,13.1666666666667,4.16666666666667,8.16666666666667,"1",1.83333333333333,0.833333333333333,"7","2","7","3","9",6.66666666666667,62.1666666666667,"0",1.83333333333333,25.1666666666667,"1",6.33333333333333,3.33333333333333,1.5,"0",27,5.33333333333333,4,2.66666666666667,"1"
4,64,23.4,54.4,72.2,78.4,6,28.8,71.2,"1",1,60.2,"7","2","1","0","9",6.4,9,"1",17.4,6,"1",6,7.2,5.8,"0",4.2,5.8,3,5.6,"1"
4.625,2.0625,5.375,8.25,3.9375,5.3125,5.875,11.4375,12.5,"1",1.8125,4.8125,"3","2","1","3","9",5.8125,7.375,"3",45.75,6,"1",6.5,3.125,2.6875,"0",3.8125,6.3125,4.125,1.375,"0"
0,397,4,2,3473.33333333333,142.333333333333,18.6666666666667,22.3333333333333,378,"0",4.33333333333333,5.33333333333333,"7","2","6","1","9",7,25.6666666666667,"2",9,21.3333333333333,"1",4.33333333333333,3.33333333333333,1,"0",71,8,1.66666666666667,3,"1"
4.30882352941176,5.11029411764706,10.8455882352941,8.16176470588235,7.77941176470588,4.26470588235294,5.49264705882353,9.88235294117647,10.6580882352941,"1",1.44117647058824,2.86029411764706,"7","2","0","3","9",6.27205882352941,3.93014705882353,"3",9.23529411764706,6.32720588235294,"1",6.73897058823529,21.0955882352941,3.11029411764706,"1",99.8419117647059,5.85294117647059,2.98161764705882,2.5,"0"
7.72058823529412,4.98039215686275,5.64705882352941,4.30147058823529,12.2720588235294,4.42401960784314,62.1666666666667,7.78186274509804,25.6544117647059,"1",10.9583333333333,2.97549019607843,"3","2","1","3","9",6.81617647058824,3.87254901960784,"3",3.3578431372549,13.6274509803922,"1",6.27205882352941,5.88235294117647,2.62990196078431,"0",5.07107843137255,5.74754901960784,1.59803921568627,3.07598039215686,"0"
0,19.6,8,4.2,1085.8,580.8,4.2,12.4,100.4,"0",1.2,5.2,"7","2","1","3","9",6.6,9,"0",8.6,170.8,"1",6.6,8.8,1.8,"0",7.2,5.4,0.4,5.4,"1"
14.875,96.5,21.5,8.875,4,3,163.25,23.5,248.625,"1",19.5,2.5,"3","2","1","0","9",6.5,11.125,"0",14.125,17.625,"1",7,7,6.625,"1",8,5.625,1.25,2.375,"0"
